330,0,"1 B1.1","2023-09-11","08:30:00","09:25:00","INICIAL"
331,0,"1 B1.1","2023-09-11","09:25:00","10:20:00","INICIAL"
332,0,"1 B1.1","2023-09-11","10:20:00","11:15:00","INICIAL"
333,0,"1 B1.1","2023-09-11","11:45:00","12:40:00","INICIAL"
334,0,"1 B1.1","2023-09-11","12:40:00","13:35:00","INICIAL"
335,0,"1 B1.1","2023-09-11","13:35:00","14:30:00","INICIAL"
336,0,"1 B1.2","2023-09-11","08:30:00","09:25:00","INICIAL"
337,0,"1 B1.2","2023-09-11","09:25:00","10:20:00","INICIAL"
338,0,"1 B1.2","2023-09-11","10:20:00","11:15:00","INICIAL"
339,0,"1 B1.2","2023-09-11","11:45:00","12:40:00","INICIAL"
340,0,"1 B1.2","2023-09-11","12:40:00","13:35:00","INICIAL"
341,0,"1 B1.3","2023-09-11","08:30:00","09:25:00","INICIAL"
342,0,"1 B1.3","2023-09-11","09:25:00","10:20:00","INICIAL"
343,0,"1 B1.3","2023-09-11","10:20:00","11:15:00","INICIAL"
344,0,"1 B1.3","2023-09-11","11:45:00","12:40:00","INICIAL"
345,0,"1 B1.3","2023-09-11","12:40:00","13:35:00","INICIAL"
346,0,"1 B1.4","2023-09-11","08:30:00","09:25:00","INICIAL"
347,0,"1 B1.4","2023-09-11","09:25:00","10:20:00","INICIAL"
348,0,"1 B1.4","2023-09-11","10:20:00","11:15:00","INICIAL"
349,0,"1 B1.4","2023-09-11","11:45:00","12:40:00","INICIAL"
350,0,"1 B1.4","2023-09-11","13:35:00","14:30:00","INICIAL"
351,0,"1 B2.1","2023-09-11","08:30:00","09:25:00","INICIAL"
352,0,"1 B2.1","2023-09-11","09:25:00","10:20:00","INICIAL"
353,0,"1 B2.1","2023-09-11","10:20:00","11:15:00","INICIAL"
354,0,"1 B2.1","2023-09-11","11:45:00","12:40:00","INICIAL"
355,0,"1 B2.1","2023-09-11","12:40:00","13:35:00","INICIAL"
356,0,"1 B2.1","2023-09-11","13:35:00","14:30:00","INICIAL"
357,0,"1 B2.2","2023-09-11","08:30:00","09:25:00","INICIAL"
358,0,"1 B2.2","2023-09-11","09:25:00","10:20:00","INICIAL"
359,0,"1 B2.2","2023-09-11","11:45:00","12:40:00","INICIAL"
360,0,"1 B2.2","2023-09-11","12:40:00","13:35:00","INICIAL"
361,0,"1 B2.2","2023-09-11","13:35:00","14:30:00","INICIAL"
362,0,"1 B2.3","2023-09-11","08:30:00","09:25:00","INICIAL"
363,0,"1 B2.3","2023-09-11","09:25:00","10:20:00","INICIAL"
364,0,"1 B2.3","2023-09-11","10:20:00","11:15:00","INICIAL"
365,0,"1 B2.3","2023-09-11","11:45:00","12:40:00","INICIAL"
366,0,"1 B2.4","2023-09-11","08:30:00","09:25:00","INICIAL"
367,0,"1 B2.4","2023-09-11","09:25:00","10:20:00","INICIAL"
